problem,planLength,totalTime,ehcTime,bfsTime
1,10,0.0752771,0.0304206,0.0
2,16,0.4781674,0.3173149,0.0
3,19,1.0156333,0.7241474,0.0
4,32,4.3178135,3.7470995,0.0
5,-,-,-,-
6,40,115.429923,17.8497764,95.188758
7,48,219.7892858,10.7952655,205.8844343
8,55,66.105917,60.111935200000005,0.0
9,-,-,-,-
10,-,-,-,-
11,-,-,-,-
12,-,-,-,-
13,-,-,-,-
14,-,-,-,-
15,-,-,-,-
16,-,-,-,-
17,-,-,-,-
18,-,-,-,-
19,-,-,-,-
20,-,-,-,-
